Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GO_ID_BP	Term_BP	Annotated_BP	Significant_BP	Expected_BP	Rank_in_classicFisher_BP	classicFisher_BP	elimFisher_BP	weight01Fisher_BP	parentchildFisher_BP	weightFisher_BP	leaFisher_BP	GO_ID_CC	Term_CC	Annotated_CC	Significant_CC	Expected_CC	Rank_in_classicFisher_CC	classicFisher_CC	elimFisher_CC	weight01Fisher_CC	parentchildFisher_CC	weightFisher_CC	leaFisher_CC	GO_ID_MF	Term_MF	Annotated_MF	Significant_MF	Expected_MF	Rank_in_classicFisher_MF	classicFisher_MF	elimFisher_MF	weight01Fisher_MF	parentchildFisher_MF	weightFisher_MF	leaFisher_MF	Gene_name	GeneID	CDS_Products	Gff_ontology_terms	Transcript_IDs	UniProtKB_Swiss_Prot	KEGG	PFAM	InterPro	EMBL
gbgene5758	2831.65871655483	-3.99882288787339	0.949538996912482	-5.51104936876592	3.56700647810854e-08	0.00046684980785484	GO:0042147	retrograde transport, endosome to Golgi	53	4	0.18	20	2.9e-05	2.9e-05	2.9e-05	0.0035	2.9e-05	2.9e-05	GO:0030904	retromer complex	21	4	0.09	4	2e-06	2e-06	2e-06	2.5e-07	2e-06	2e-06	GO:0004842	ubiquitin-protein transferase activity	197	4	1.03	12	0.01916	0.01916	0.01916	0.7164	0.01916	0.01916	Magel2_6	27385	MAGE-like protein 2	GO:0042752,GO:0005829,GO:0030904,GO:0070534,GO:0048511,GO:0042147,GO:0005634,GO:0045892,GO:0004842,GO:0005769,GO:0005768,GO:0034314,GO:0051127,GO:0005737	gbgene5758.t1	Q9QZ04	mmu:27385	PF01454	IPR037445,IPR002190,IPR041898,IPR041899	AC156555,BC054763,AJ243608
gbgene5758	2831.65871655483	-3.99882288787339	0.949538996912482	-5.51104936876592	3.56700647810854e-08	0.00046684980785484	GO:0042752	regulation of circadian rhythm	98	4	0.33	32	0.00032	0.00032	0.00032	8.4e-05	0.00032	0.00032	GO:0005769	early endosome	201	4	0.91	15	0.01248	0.01248	0.01248	0.02759	0.01248	0.01248	GO:0004842	ubiquitin-protein transferase activity	197	4	1.03	12	0.01916	0.01916	0.01916	0.7164	0.01916	0.01916	Magel2_6	27385	MAGE-like protein 2	GO:0042752,GO:0005829,GO:0030904,GO:0070534,GO:0048511,GO:0042147,GO:0005634,GO:0045892,GO:0004842,GO:0005769,GO:0005768,GO:0034314,GO:0051127,GO:0005737	gbgene5758.t1	Q9QZ04	mmu:27385	PF01454	IPR037445,IPR002190,IPR041898,IPR041899	AC156555,BC054763,AJ243608
gbgene5758	2831.65871655483	-3.99882288787339	0.949538996912482	-5.51104936876592	3.56700647810854e-08	0.00046684980785484	GO:0042752	regulation of circadian rhythm	98	4	0.33	32	0.00032	0.00032	0.00032	8.4e-05	0.00032	0.00032	GO:0030904	retromer complex	21	4	0.09	4	2e-06	2e-06	2e-06	2.5e-07	2e-06	2e-06	GO:0004842	ubiquitin-protein transferase activity	197	4	1.03	12	0.01916	0.01916	0.01916	0.7164	0.01916	0.01916	Magel2_6	27385	MAGE-like protein 2	GO:0042752,GO:0005829,GO:0030904,GO:0070534,GO:0048511,GO:0042147,GO:0005634,GO:0045892,GO:0004842,GO:0005769,GO:0005768,GO:0034314,GO:0051127,GO:0005737	gbgene5758.t1	Q9QZ04	mmu:27385	PF01454	IPR037445,IPR002190,IPR041898,IPR041899	AC156555,BC054763,AJ243608
gbgene5758	2831.65871655483	-3.99882288787339	0.949538996912482	-5.51104936876592	3.56700647810854e-08	0.00046684980785484	GO:0045892	negative regulation of transcription, DNA-templated	430	5	1.46	82	0.01403	0.01403	0.00108	0.0445	0.04853	0.01403	GO:0005769	early endosome	201	4	0.91	15	0.01248	0.01248	0.01248	0.02759	0.01248	0.01248	GO:0004842	ubiquitin-protein transferase activity	197	4	1.03	12	0.01916	0.01916	0.01916	0.7164	0.01916	0.01916	Magel2_6	27385	MAGE-like protein 2	GO:0042752,GO:0005829,GO:0030904,GO:0070534,GO:0048511,GO:0042147,GO:0005634,GO:0045892,GO:0004842,GO:0005769,GO:0005768,GO:0034314,GO:0051127,GO:0005737	gbgene5758.t1	Q9QZ04	mmu:27385	PF01454	IPR037445,IPR002190,IPR041898,IPR041899	AC156555,BC054763,AJ243608
gbgene5758	2831.65871655483	-3.99882288787339	0.949538996912482	-5.51104936876592	3.56700647810854e-08	0.00046684980785484	GO:0045892	negative regulation of transcription, DNA-templated	430	5	1.46	82	0.01403	0.01403	0.00108	0.0445	0.04853	0.01403	GO:0030904	retromer complex	21	4	0.09	4	2e-06	2e-06	2e-06	2.5e-07	2e-06	2e-06	GO:0004842	ubiquitin-protein transferase activity	197	4	1.03	12	0.01916	0.01916	0.01916	0.7164	0.01916	0.01916	Magel2_6	27385	MAGE-like protein 2	GO:0042752,GO:0005829,GO:0030904,GO:0070534,GO:0048511,GO:0042147,GO:0005634,GO:0045892,GO:0004842,GO:0005769,GO:0005768,GO:0034314,GO:0051127,GO:0005737	gbgene5758.t1	Q9QZ04	mmu:27385	PF01454	IPR037445,IPR002190,IPR041898,IPR041899	AC156555,BC054763,AJ243608
gbgene5758	2831.65871655483	-3.99882288787339	0.949538996912482	-5.51104936876592	3.56700647810854e-08	0.00046684980785484	GO:0051127	positive regulation of actin nucleation	21	4	0.07	13	6.3e-07	6.3e-07	6.3e-07	0.0175	6.3e-07	6.3e-07	GO:0005769	early endosome	201	4	0.91	15	0.01248	0.01248	0.01248	0.02759	0.01248	0.01248	GO:0004842	ubiquitin-protein transferase activity	197	4	1.03	12	0.01916	0.01916	0.01916	0.7164	0.01916	0.01916	Magel2_6	27385	MAGE-like protein 2	GO:0042752,GO:0005829,GO:0030904,GO:0070534,GO:0048511,GO:0042147,GO:0005634,GO:0045892,GO:0004842,GO:0005769,GO:0005768,GO:0034314,GO:0051127,GO:0005737	gbgene5758.t1	Q9QZ04	mmu:27385	PF01454	IPR037445,IPR002190,IPR041898,IPR041899	AC156555,BC054763,AJ243608
gbgene5758	2831.65871655483	-3.99882288787339	0.949538996912482	-5.51104936876592	3.56700647810854e-08	0.00046684980785484	GO:0051127	positive regulation of actin nucleation	21	4	0.07	13	6.3e-07	6.3e-07	6.3e-07	0.0175	6.3e-07	6.3e-07	GO:0030904	retromer complex	21	4	0.09	4	2e-06	2e-06	2e-06	2.5e-07	2e-06	2e-06	GO:0004842	ubiquitin-protein transferase activity	197	4	1.03	12	0.01916	0.01916	0.01916	0.7164	0.01916	0.01916	Magel2_6	27385	MAGE-like protein 2	GO:0042752,GO:0005829,GO:0030904,GO:0070534,GO:0048511,GO:0042147,GO:0005634,GO:0045892,GO:0004842,GO:0005769,GO:0005768,GO:0034314,GO:0051127,GO:0005737	gbgene5758.t1	Q9QZ04	mmu:27385	PF01454	IPR037445,IPR002190,IPR041898,IPR041899	AC156555,BC054763,AJ243608
gbgene5758	2831.65871655483	-3.99882288787339	0.949538996912482	-5.51104936876592	3.56700647810854e-08	0.00046684980785484	GO:0070534	protein K63-linked ubiquitination	28	4	0.09	15	2.1e-06	2.1e-06	2.1e-06	0.0012	2.1e-06	2.1e-06	GO:0005769	early endosome	201	4	0.91	15	0.01248	0.01248	0.01248	0.02759	0.01248	0.01248	GO:0004842	ubiquitin-protein transferase activity	197	4	1.03	12	0.01916	0.01916	0.01916	0.7164	0.01916	0.01916	Magel2_6	27385	MAGE-like protein 2	GO:0042752,GO:0005829,GO:0030904,GO:0070534,GO:0048511,GO:0042147,GO:0005634,GO:0045892,GO:0004842,GO:0005769,GO:0005768,GO:0034314,GO:0051127,GO:0005737	gbgene5758.t1	Q9QZ04	mmu:27385	PF01454	IPR037445,IPR002190,IPR041898,IPR041899	AC156555,BC054763,AJ243608
gbgene5758	2831.65871655483	-3.99882288787339	0.949538996912482	-5.51104936876592	3.56700647810854e-08	0.00046684980785484	GO:0070534	protein K63-linked ubiquitination	28	4	0.09	15	2.1e-06	2.1e-06	2.1e-06	0.0012	2.1e-06	2.1e-06	GO:0030904	retromer complex	21	4	0.09	4	2e-06	2e-06	2e-06	2.5e-07	2e-06	2e-06	GO:0004842	ubiquitin-protein transferase activity	197	4	1.03	12	0.01916	0.01916	0.01916	0.7164	0.01916	0.01916	Magel2_6	27385	MAGE-like protein 2	GO:0042752,GO:0005829,GO:0030904,GO:0070534,GO:0048511,GO:0042147,GO:0005634,GO:0045892,GO:0004842,GO:0005769,GO:0005768,GO:0034314,GO:0051127,GO:0005737	gbgene5758.t1	Q9QZ04	mmu:27385	PF01454	IPR037445,IPR002190,IPR041898,IPR041899	AC156555,BC054763,AJ243608
gbgene13820	3880.97482028006	-4.3410133471846	0.931280142116532	-5.48827386298832	4.05880450347706e-08	0.00053121633341507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gbgene13820.t1	NA	NA	NA	NA	NA
gbgene9598	445.147281383253	2.40277186344089	0.438258328803498	5.48114107474124	4.2259133285272e-08	0.00055308753643764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gbgene9598.t1	NA	NA	NA	NA	NA
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0001533	cornified envelope	20	7	0.09	1	1.7e-12	1.7e-12	1.7e-12	8.1e-14	1.7e-12	1.7e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0005576	extracellular region	1371	23	6.17	2	3.1e-09	0.00045	0.00033	3.6e-09	4e-04	3.1e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0005615	extracellular space	654	14	2.95	3	6.2e-07	0.00087	0.00087	6.8e-07	6.2e-07	6.2e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0005813	centrosome	235	6	1.06	12	0.00061	0.00061	0.00061	0.07566	0.00061	0.00061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0016604	nuclear body	369	8	1.66	8	0.00021	0.00021	1.6e-05	0.00022	0.00021	0.00021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0070062	extracellular exosome	251	7	1.13	6	0.00012	0.00012	0.00012	0.22527	1	0.00012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0001533	cornified envelope	20	7	0.09	1	1.7e-12	1.7e-12	1.7e-12	8.1e-14	1.7e-12	1.7e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0005576	extracellular region	1371	23	6.17	2	3.1e-09	0.00045	0.00033	3.6e-09	4e-04	3.1e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0005615	extracellular space	654	14	2.95	3	6.2e-07	0.00087	0.00087	6.8e-07	6.2e-07	6.2e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0005813	centrosome	235	6	1.06	12	0.00061	0.00061	0.00061	0.07566	0.00061	0.00061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0016604	nuclear body	369	8	1.66	8	0.00021	0.00021	1.6e-05	0.00022	0.00021	0.00021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0070062	extracellular exosome	251	7	1.13	6	0.00012	0.00012	0.00012	0.22527	1	0.00012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0001533	cornified envelope	20	7	0.09	1	1.7e-12	1.7e-12	1.7e-12	8.1e-14	1.7e-12	1.7e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0005576	extracellular region	1371	23	6.17	2	3.1e-09	0.00045	0.00033	3.6e-09	4e-04	3.1e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0005615	extracellular space	654	14	2.95	3	6.2e-07	0.00087	0.00087	6.8e-07	6.2e-07	6.2e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0005813	centrosome	235	6	1.06	12	0.00061	0.00061	0.00061	0.07566	0.00061	0.00061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0016604	nuclear body	369	8	1.66	8	0.00021	0.00021	1.6e-05	0.00022	0.00021	0.00021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0070062	extracellular exosome	251	7	1.13	6	0.00012	0.00012	0.00012	0.22527	1	0.00012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0001533	cornified envelope	20	7	0.09	1	1.7e-12	1.7e-12	1.7e-12	8.1e-14	1.7e-12	1.7e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0005576	extracellular region	1371	23	6.17	2	3.1e-09	0.00045	0.00033	3.6e-09	4e-04	3.1e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0005615	extracellular space	654	14	2.95	3	6.2e-07	0.00087	0.00087	6.8e-07	6.2e-07	6.2e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0005813	centrosome	235	6	1.06	12	0.00061	0.00061	0.00061	0.07566	0.00061	0.00061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0016604	nuclear body	369	8	1.66	8	0.00021	0.00021	1.6e-05	0.00022	0.00021	0.00021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7691	1257.17863472788	-3.02128401920503	0.968034057860014	-5.47606739658412	4.34882111322426e-08	0.00056917370729879	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0070062	extracellular exosome	251	7	1.13	6	0.00012	0.00012	0.00012	0.22527	1	0.00012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_12	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7691.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
